Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty,TPS_diff,time_diff,TPS_ramp_rate,Final_AFR1_diff,Final_AFR1_ramp_rate,RPM_diff,RPM_ramp_rate,event_type
1676787286416.0,-7.83,14.25,190.4,9.04,1.03,2268.0,1.0,1.0,51.92,1268.0,1108.0,18.78,10.34,882.0,2.0,22.05,38.0,36.0,12.0,59.0,2.09,0.0,38.0,0.0,-0.030000000000001137,-0.00079,-9.0,-0.23684,idle
1676787286438.0,-7.83,14.28,190.4,9.05,1.03,2280.0,1.0,1.0,51.05,1275.0,1109.0,19.18,10.34,882.0,2.0,22.05,38.0,36.0,12.0,59.0,2.1,0.0,22.0,0.0,0.010000000000001563,0.00045,1.0,0.04545,idle
1676787286474.0,-7.83,14.28,190.4,9.08,1.03,2275.0,1.0,1.0,51.34,1273.0,1108.0,19.18,10.35,882.0,2.0,22.05,38.0,36.0,12.0,59.0,2.1,0.0,36.0,0.0,0.02999999999999936,0.00083,-1.0,-0.02778,idle
1676787286496.0,-7.83,14.28,190.4,9.07,1.03,2273.0,1.0,1.0,51.49,1269.0,1110.0,19.17,10.35,882.0,2.0,22.05,38.0,36.0,12.0,59.0,2.1,0.0,22.0,0.0,-0.009999999999999787,-0.00045,2.0,0.09091,idle
1676787286532.0,-7.83,14.26,192.2,9.08,1.03,2276.0,1.0,1.0,51.34,1271.0,1104.0,19.26,10.35,883.0,2.0,22.05,38.0,36.0,12.0,60.0,2.09,0.0,36.0,0.0,0.009999999999999787,0.00028,-6.0,-0.16667,idle
1676787286561.0,-7.83,14.26,192.2,9.1,1.03,2273.0,1.0,1.0,51.78,1269.0,1109.0,19.54,10.35,883.0,2.0,22.05,38.0,36.0,12.0,60.0,2.12,0.0,29.0,0.0,0.019999999999999574,0.00069,5.0,0.17241,idle
1676787286588.0,-7.83,14.26,192.2,9.1,1.03,2273.0,1.0,1.0,51.78,1267.0,1120.0,18.4,10.35,883.0,2.0,22.05,38.0,36.0,12.0,59.0,2.12,0.0,27.0,0.0,0.0,0.0,11.0,0.40741,idle
1676787286613.0,-7.83,14.26,192.2,9.09,1.03,2280.0,1.0,1.0,51.05,1273.0,1117.0,17.76,10.35,883.0,2.0,22.05,38.0,36.0,12.0,59.0,2.12,0.0,25.0,0.0,-0.009999999999999787,-0.0004,-3.0,-0.12,idle
1676787286638.0,-7.83,14.28,192.2,9.1,1.03,2275.0,1.0,1.0,51.49,1265.0,1117.0,18.14,10.35,883.0,2.0,22.05,38.0,36.0,12.0,60.0,2.12,0.0,25.0,0.0,0.009999999999999787,0.0004,0.0,0.0,idle
1676787286666.0,-7.83,14.28,192.2,9.07,1.03,2287.0,1.0,1.0,51.49,1269.0,1125.0,17.63,10.35,883.0,2.0,22.05,38.0,36.0,12.0,59.0,2.14,0.0,28.0,0.0,-0.02999999999999936,-0.00107,8.0,0.28571,idle
1676787286696.0,-7.83,14.28,192.2,9.07,1.03,2284.0,1.0,1.0,51.49,1271.0,1132.0,17.07,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,30.0,0.0,0.0,0.0,7.0,0.23333,idle
1676787286718.0,-7.83,14.28,192.2,9.05,1.03,2276.0,1.0,1.0,51.34,1272.0,1132.0,15.86,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.15,0.0,22.0,0.0,-0.019999999999999574,-0.00091,0.0,0.0,idle
1676787286743.0,-7.83,14.27,192.2,9.07,1.03,2273.0,1.0,1.0,51.78,1270.0,1130.0,16.01,10.35,883.0,2.0,22.05,38.0,36.0,12.0,59.0,2.16,0.0,25.0,0.0,0.019999999999999574,0.0008,-2.0,-0.08,idle
1676787286774.0,-7.83,14.27,192.2,9.05,1.03,2282.0,1.0,1.0,51.78,1267.0,1134.0,16.16,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,31.0,0.0,-0.019999999999999574,-0.00065,4.0,0.12903,idle
1676787286806.0,-7.83,14.27,192.2,9.1,1.03,2272.0,1.0,1.0,51.78,1268.0,1142.0,14.99,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,32.0,0.0,0.049999999999998934,0.00156,8.0,0.25,idle
1676787286842.0,-7.83,14.26,192.2,9.12,1.03,2270.0,1.0,1.0,51.49,1274.0,1137.0,14.26,10.34,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,36.0,0.0,0.019999999999999574,0.00056,-5.0,-0.13889,idle
1676787286869.0,-7.83,14.26,192.2,9.14,1.03,2268.0,1.0,1.0,51.78,1270.0,1141.0,14.43,10.34,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,27.0,0.0,0.02000000000000135,0.00074,4.0,0.14815,idle
1676787286894.0,-7.83,14.26,192.2,9.12,1.03,2277.0,1.0,1.0,51.05,1274.0,1140.0,14.43,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,25.0,0.0,-0.02000000000000135,-0.0008,-1.0,-0.04,idle
1676787286919.0,-7.83,14.26,192.2,9.11,1.03,2266.0,1.0,1.0,51.78,1266.0,1144.0,14.6,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.16,0.0,25.0,0.0,-0.009999999999999787,-0.0004,4.0,0.16,idle
1676787286951.0,-7.83,14.29,192.2,9.09,1.03,2266.0,1.0,1.0,51.78,1268.0,1136.0,14.59,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.15,0.0,32.0,0.0,-0.019999999999999574,-0.00062,-8.0,-0.25,idle
1676787286983.0,-7.83,14.29,192.2,9.12,1.03,2281.0,1.0,1.0,51.49,1274.0,1136.0,15.28,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.17,0.0,32.0,0.0,0.02999999999999936,0.00094,0.0,0.0,idle
1676787287007.0,-7.83,14.29,192.2,9.1,1.03,2279.0,1.0,1.0,51.78,1270.0,1140.0,14.93,10.35,883.0,2.0,22.05,38.0,35.0,12.0,59.0,2.17,0.0,24.0,0.0,-0.019999999999999574,-0.00083,4.0,0.16667,idle
1676787287036.0,-7.83,14.28,192.2,9.08,1.03,2287.0,1.0,1.0,51.05,1274.0,1136.0,14.57,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.17,0.0,29.0,0.0,-0.019999999999999574,-0.00069,-4.0,-0.13793,idle
1676787287068.0,-7.83,14.28,192.2,9.08,1.03,2272.0,1.0,1.0,51.2,1274.0,1127.0,15.92,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.13,0.0,32.0,0.0,0.0,0.0,-9.0,-0.28125,idle
1676787287091.0,-7.83,14.28,192.2,9.05,1.03,2276.0,1.0,1.0,51.78,1268.0,1126.0,16.7,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.14,0.0,23.0,0.0,-0.02999999999999936,-0.0013,-1.0,-0.04348,idle
1676787287119.0,-7.83,14.28,192.2,9.07,1.03,2267.0,1.0,1.0,51.49,1274.0,1125.0,16.84,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.14,0.0,28.0,0.0,0.019999999999999574,0.00071,-1.0,-0.03571,idle
1676787287148.0,-7.83,14.27,192.2,9.04,1.03,2272.0,1.0,1.0,51.78,1272.0,1133.0,15.9,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.15,0.0,29.0,0.0,-0.030000000000001137,-0.00103,8.0,0.27586,idle
1676787287172.0,-7.83,14.27,192.2,9.03,1.03,2266.0,1.0,1.0,51.2,1274.0,1134.0,15.74,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.14,0.0,24.0,0.0,-0.009999999999999787,-0.00042,1.0,0.04167,idle
1676787287210.0,-7.83,14.27,192.2,9.05,1.03,2263.0,1.0,1.0,51.2,1274.0,1138.0,15.22,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.15,0.0,38.0,0.0,0.02000000000000135,0.00053,4.0,0.10526,idle
1676787287237.0,-7.83,14.29,192.2,9.0,1.03,2260.0,1.0,1.0,51.49,1268.0,1140.0,14.7,10.35,883.0,2.0,22.05,37.0,35.0,12.0,58.0,2.15,0.0,27.0,0.0,-0.05000000000000071,-0.00185,2.0,0.07407,idle
1676787287262.0,-7.83,14.29,192.2,9.04,1.03,2261.0,1.0,1.0,51.34,1272.0,1132.0,14.5,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.12,0.0,25.0,0.0,0.03999999999999915,0.0016,-8.0,-0.32,idle
1676787287289.0,-7.83,14.29,192.2,9.01,1.03,2259.0,1.0,1.0,51.78,1272.0,1126.0,16.5,10.35,883.0,2.0,22.05,37.0,35.0,12.0,59.0,2.12,0.0,27.0,0.0,-0.02999999999999936,-0.00111,-6.0,-0.22222,idle
1676787287320.0,-7.83,14.29,192.2,9.01,1.03,2264.0,1.0,1.0,51.2,1274.0,1131.0,16.79,10.35,883.0,2.0,22.05,37.0,34.0,12.0,59.0,2.13,0.0,31.0,0.0,0.0,0.0,5.0,0.16129,idle
1676787287354.0,-7.83,14.28,192.2,9.0,1.03,2266.0,1.0,1.0,51.05,1274.0,1125.0,16.02,10.35,883.0,2.0,22.05,37.0,34.0,12.0,59.0,2.12,0.0,34.0,0.0,-0.009999999999999787,-0.00029,-6.0,-0.17647,idle
1676787287380.0,-7.83,14.28,192.2,9.0,1.03,2269.0,1.0,1.0,51.78,1266.0,1122.0,16.92,10.34,883.0,2.0,22.05,37.0,34.0,12.0,59.0,2.12,0.0,26.0,0.0,0.0,0.0,-3.0,-0.11538,idle
1676787287409.0,-7.83,14.28,192.2,8.97,1.03,2263.0,1.0,1.0,51.49,1270.0,1122.0,17.07,10.34,883.0,2.0,22.05,37.0,34.0,12.0,59.0,2.12,0.0,29.0,0.0,-0.02999999999999936,-0.00103,0.0,0.0,idle
1676787287445.0,-7.83,14.27,192.2,9.01,1.03,2275.0,1.0,1.0,51.34,1272.0,1123.0,17.34,10.35,883.0,2.0,22.05,36.0,34.0,12.0,59.0,2.13,0.0,36.0,0.0,0.03999999999999915,0.00111,1.0,0.02778,idle
1676787287474.0,-7.83,14.27,192.2,8.99,1.03,2272.0,1.0,1.0,51.78,1270.0,1115.0,17.2,10.35,883.0,2.0,22.05,36.0,34.0,12.0,59.0,2.11,0.0,29.0,0.0,-0.019999999999999574,-0.00069,-8.0,-0.27586,idle
1676787287506.0,-7.83,14.27,192.2,9.01,1.03,2257.0,1.0,1.0,51.92,1268.0,1115.0,18.11,10.35,884.0,2.0,22.05,36.0,34.0,12.0,59.0,2.1,0.0,32.0,0.0,0.019999999999999574,0.00062,0.0,0.0,idle
1676787287532.0,-7.83,14.26,192.2,9.02,1.03,2264.0,1.0,1.0,51.2,1276.0,1114.0,18.23,10.35,884.0,2.0,22.05,36.0,34.0,12.0,59.0,2.1,0.0,26.0,0.0,0.009999999999999787,0.00038,-1.0,-0.03846,idle
1676787287557.0,-7.83,14.26,192.2,9.03,1.03,2259.0,1.0,1.0,51.78,1268.0,1114.0,18.35,10.35,884.0,2.0,22.05,36.0,34.0,12.0,59.0,2.1,0.0,25.0,0.0,0.009999999999999787,0.0004,0.0,0.0,idle
1676787287579.0,-7.83,14.26,192.2,9.05,1.03,2265.0,1.0,1.0,51.34,1274.0,1108.0,18.22,10.35,884.0,2.0,22.05,36.0,34.0,12.0,59.0,2.09,0.0,22.0,0.0,0.02000000000000135,0.00091,-6.0,-0.27273,idle
1676787287606.0,-7.83,14.26,192.2,9.05,1.03,2262.0,1.0,1.0,51.78,1270.0,1100.0,19.59,10.35,884.0,2.0,22.05,36.0,34.0,12.0,59.0,2.07,0.0,27.0,0.0,0.0,0.0,-8.0,-0.2963,idle
1676787287656.0,-7.83,14.26,192.2,9.04,1.03,2263.0,1.0,1.0,51.78,1270.0,1106.0,19.92,10.35,884.0,2.0,22.05,36.0,33.0,12.0,59.0,2.09,0.0,50.0,0.0,-0.010000000000001563,-0.0002,6.0,0.12,idle
1676787287686.0,-7.83,14.26,192.2,9.07,1.03,2268.0,1.0,1.0,51.78,1268.0,1118.0,17.97,10.35,884.0,2.0,22.05,36.0,33.0,12.0,58.0,2.11,0.0,30.0,0.0,0.030000000000001137,0.001,12.0,0.4,idle
1676787287719.0,-7.83,14.26,192.2,9.07,1.03,2272.0,1.0,1.0,51.2,1274.0,1123.0,17.83,10.35,884.0,2.0,22.05,36.0,33.0,12.0,59.0,2.12,0.0,33.0,0.0,0.0,0.0,5.0,0.15152,idle
1676787287751.0,-7.83,14.28,192.2,9.07,1.03,2264.0,1.0,1.0,51.49,1274.0,1123.0,17.16,10.35,884.0,2.0,22.05,36.0,33.0,12.0,59.0,2.12,0.0,32.0,0.0,0.0,0.0,0.0,0.0,idle
1676787287781.0,-7.83,14.28,192.2,9.07,1.03,2274.0,1.0,1.0,51.49,1272.0,1123.0,17.15,10.35,884.0,2.0,22.05,36.0,33.0,12.0,59.0,2.1,0.0,30.0,0.0,0.0,0.0,0.0,0.0,idle
1676787287825.0,-7.83,14.28,192.2,9.06,1.03,2267.0,1.0,1.0,51.34,1270.0,1111.0,18.2,10.34,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.1,0.0,44.0,0.0,-0.009999999999999787,-0.00023,-12.0,-0.27273,idle
1676787287857.0,-7.83,14.28,192.2,9.07,1.03,2271.0,1.0,1.0,51.2,1274.0,1122.0,18.66,10.35,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.12,0.0,32.0,0.0,0.009999999999999787,0.00031,11.0,0.34375,idle
1676787287880.0,-7.83,14.28,192.2,9.07,1.03,2265.0,1.0,1.0,51.78,1268.0,1122.0,17.28,10.35,884.0,2.0,22.05,35.0,33.0,12.0,58.0,2.1,0.0,23.0,0.0,0.0,0.0,0.0,0.0,idle
1676787287906.0,-7.83,14.28,192.2,9.09,1.03,2261.0,1.0,1.0,51.78,1270.0,1110.0,18.18,10.35,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.09,0.0,26.0,0.0,0.019999999999999574,0.00077,-12.0,-0.46154,idle
1676787287933.0,-7.83,14.26,192.2,9.08,1.03,2263.0,1.0,1.0,51.34,1274.0,1109.0,18.76,10.35,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.09,0.0,27.0,0.0,-0.009999999999999787,-0.00037,-1.0,-0.03704,idle
1676787287971.0,-7.83,14.26,192.2,9.09,1.03,2262.0,1.0,1.0,51.49,1272.0,1105.0,18.97,10.35,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.08,0.0,38.0,0.0,0.009999999999999787,0.00026,-4.0,-0.10526,idle
1676787287996.0,-7.83,14.26,192.2,9.09,1.03,2263.0,1.0,1.0,51.34,1272.0,1098.0,19.27,10.35,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.07,0.0,25.0,0.0,0.0,0.0,-7.0,-0.28,idle
1676787288019.0,-7.83,14.26,192.2,9.09,1.03,2261.0,1.0,1.0,51.92,1270.0,1095.0,19.89,10.35,884.0,2.0,22.05,35.0,33.0,12.0,59.0,2.06,0.0,23.0,0.0,0.0,0.0,-3.0,-0.13043,idle
1676787288050.0,-7.83,14.26,192.2,9.09,1.03,2260.0,1.0,1.0,51.92,1268.0,1097.0,19.89,10.35,884.0,2.0,22.05,35.0,32.0,12.0,59.0,2.07,0.0,31.0,0.0,0.0,0.0,2.0,0.06452,idle
1676787288074.0,-7.83,14.26,192.2,9.1,1.03,2266.0,1.0,1.0,51.2,1276.0,1095.0,19.97,10.35,884.0,2.0,22.05,35.0,32.0,12.0,59.0,2.07,0.0,24.0,0.0,0.009999999999999787,0.00042,-2.0,-0.08333,idle
1676787288115.0,-7.83,14.26,192.2,9.1,1.03,2268.0,1.0,1.0,51.34,1274.0,1091.0,20.04,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.06,0.0,41.0,0.0,0.0,0.0,-4.0,-0.09756,idle
1676787288139.0,-7.83,14.26,192.2,9.07,1.03,2269.0,1.0,1.0,51.49,1270.0,1087.0,20.39,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.06,0.0,24.0,0.0,-0.02999999999999936,-0.00125,-4.0,-0.16667,idle
1676787288162.0,-7.83,14.26,192.2,9.11,1.03,2283.0,1.0,1.0,51.49,1272.0,1089.0,20.62,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.07,0.0,23.0,0.0,0.03999999999999915,0.00174,2.0,0.08696,idle
1676787288198.0,-7.83,14.26,192.2,9.11,1.03,2281.0,1.0,1.0,51.34,1274.0,1087.0,20.45,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.06,0.0,36.0,0.0,0.0,0.0,-2.0,-0.05556,idle
1676787288235.0,-7.83,14.27,192.2,9.1,1.03,2269.0,1.0,1.0,51.92,1270.0,1083.0,20.62,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.05,0.0,37.0,0.0,-0.009999999999999787,-0.00027,-4.0,-0.10811,idle
1676787288269.0,-7.83,14.27,192.2,9.11,1.03,2271.0,1.0,1.0,51.78,1268.0,1084.0,20.72,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.05,0.0,34.0,0.0,0.009999999999999787,0.00029,1.0,0.02941,idle
1676787288291.0,-7.83,14.27,192.2,9.12,1.03,2277.0,1.0,1.0,51.2,1273.0,1085.0,20.77,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.06,0.0,22.0,0.0,0.009999999999999787,0.00045,1.0,0.04545,idle
1676787288317.0,-7.83,14.27,192.2,9.1,1.03,2272.0,1.0,1.0,51.78,1267.0,1086.0,20.72,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.06,0.0,26.0,0.0,-0.019999999999999574,-0.00077,1.0,0.03846,idle
1676787288341.0,-7.83,14.3,192.2,9.13,1.03,2258.0,1.0,1.0,51.34,1273.0,1083.0,20.67,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.06,0.0,24.0,0.0,0.030000000000001137,0.00125,-3.0,-0.125,idle
1676787288367.0,-7.69,14.3,192.2,9.13,1.03,2279.0,1.0,1.0,51.49,1273.0,1092.0,20.76,10.35,884.0,2.0,22.05,34.0,32.0,12.0,60.0,2.07,0.0,26.0,0.0,0.0,0.0,9.0,0.34615,idle
1676787288403.0,-7.69,14.3,192.2,9.1,1.03,2278.0,1.0,1.0,51.49,1271.0,1098.0,20.31,10.35,884.0,2.0,22.05,34.0,32.0,12.0,59.0,2.12,0.0,36.0,0.0,-0.030000000000001137,-0.00083,6.0,0.16667,idle
1676787288428.0,-7.83,14.29,192.2,9.1,1.03,2293.0,1.0,1.0,51.34,1273.0,1112.0,18.82,10.35,884.0,2.0,22.05,34.0,31.0,12.0,59.0,2.13,0.0,25.0,0.0,0.0,0.0,14.0,0.56,idle
1676787288452.0,-7.83,14.29,192.2,9.07,1.03,2277.0,1.0,1.0,51.78,1269.0,1108.0,18.49,10.34,884.0,2.0,22.05,34.0,31.0,12.0,59.0,2.1,0.0,24.0,0.0,-0.02999999999999936,-0.00125,-4.0,-0.16667,idle
1676787288482.0,-7.83,14.29,192.2,9.08,1.03,2271.0,1.0,1.0,51.2,1273.0,1107.0,18.93,10.34,884.0,2.0,22.05,33.0,31.0,12.0,60.0,2.09,0.0,30.0,0.0,0.009999999999999787,0.00033,-1.0,-0.03333,idle
1676787288515.0,-7.83,14.29,192.2,9.07,1.03,2285.0,1.0,1.0,51.34,1273.0,1106.0,19.13,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.11,0.0,33.0,0.0,-0.009999999999999787,-0.0003,-1.0,-0.0303,idle
1676787288560.0,-7.83,14.29,192.2,9.07,1.03,2276.0,1.0,1.0,51.49,1273.0,1104.0,18.82,10.35,885.0,2.0,22.05,33.0,31.0,12.0,59.0,2.09,0.0,45.0,0.0,0.0,0.0,-2.0,-0.04444,idle
1676787288589.0,-7.83,14.29,192.2,9.07,1.03,2276.0,1.0,1.0,51.78,1271.0,1098.0,19.78,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.08,0.0,29.0,0.0,0.0,0.0,-6.0,-0.2069,idle
1676787288613.0,-7.83,14.29,192.2,9.05,1.03,2290.0,1.0,1.0,51.34,1273.0,1099.0,19.86,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.1,0.0,24.0,0.0,-0.019999999999999574,-0.00083,1.0,0.04167,idle
1676787288638.0,-7.83,14.28,192.2,9.05,1.03,2287.0,1.0,1.0,51.78,1269.0,1105.0,19.78,10.35,885.0,2.0,22.05,33.0,31.0,12.0,59.0,2.11,0.0,25.0,0.0,0.0,0.0,6.0,0.24,idle
1676787288671.0,-7.83,14.28,192.2,9.01,1.03,2277.0,1.0,1.0,51.78,1267.0,1099.0,19.22,10.35,885.0,2.0,22.05,33.0,31.0,12.0,59.0,2.09,0.0,33.0,0.0,-0.040000000000000924,-0.00121,-6.0,-0.18182,idle
1676787288701.0,-7.83,14.28,192.2,9.02,1.03,2284.0,1.0,1.0,51.2,1273.0,1100.0,19.77,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.09,0.0,30.0,0.0,0.009999999999999787,0.00033,1.0,0.03333,idle
1676787288728.0,-7.83,14.29,192.2,9.04,1.03,2279.0,1.0,1.0,51.34,1273.0,1096.0,19.68,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.08,0.0,27.0,0.0,0.019999999999999574,0.00074,-4.0,-0.14815,idle
1676787288754.0,-7.83,14.29,192.2,8.99,1.03,2279.0,1.0,1.0,51.49,1269.0,1097.0,20.0,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.08,0.0,26.0,0.0,-0.049999999999998934,-0.00192,1.0,0.03846,idle
1676787288778.0,-7.83,14.29,192.2,9.03,1.03,2286.0,1.0,1.0,51.78,1271.0,1094.0,19.93,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.08,0.0,24.0,0.0,0.03999999999999915,0.00167,-3.0,-0.125,idle
1676787288814.0,-7.83,14.29,192.2,9.01,1.03,2285.0,1.0,1.0,51.78,1271.0,1089.0,20.48,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.07,0.0,36.0,0.0,-0.019999999999999574,-0.00056,-5.0,-0.13889,idle
1676787288843.0,-7.83,14.28,192.2,8.98,1.03,2282.0,1.0,1.0,51.2,1273.0,1090.0,20.48,10.35,885.0,2.0,22.05,33.0,31.0,12.0,60.0,2.08,0.0,29.0,0.0,-0.02999999999999936,-0.00103,1.0,0.03448,idle
1676787288883.0,-7.83,14.28,192.2,8.97,1.03,2293.0,1.0,1.0,51.2,1275.0,1084.0,20.29,10.35,885.0,2.0,22.05,33.0,31.0,12.0,59.0,2.06,0.0,40.0,0.0,-0.009999999999999787,-0.00025,-6.0,-0.15,idle
1676787288916.0,-7.83,14.28,192.2,8.98,1.03,2284.0,1.0,1.0,51.2,1273.0,1100.0,20.59,10.35,885.0,2.0,22.05,33.0,31.0,12.0,59.0,2.09,0.0,33.0,0.0,0.009999999999999787,0.0003,16.0,0.48485,idle
1676787288940.0,-7.69,14.27,192.2,8.94,1.03,2278.0,1.0,1.0,51.78,1267.0,1103.0,19.67,10.35,885.0,2.0,22.05,33.0,30.0,12.0,59.0,2.11,0.0,24.0,0.0,-0.040000000000000924,-0.00167,3.0,0.125,idle
1676787288976.0,-7.69,14.27,192.2,8.96,1.03,2279.0,1.0,1.0,51.49,1271.0,1109.0,18.79,10.35,885.0,2.0,22.05,33.0,30.0,12.0,59.0,2.11,0.0,36.0,0.0,0.02000000000000135,0.00056,6.0,0.16667,idle
1676787289002.0,-7.83,14.27,192.2,8.95,1.03,2278.0,1.0,1.0,51.49,1271.0,1102.0,18.78,10.34,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.08,0.0,26.0,0.0,-0.010000000000001563,-0.00038,-7.0,-0.26923,idle
1676787289029.0,-7.83,14.27,192.2,8.98,1.03,2271.0,1.0,1.0,51.92,1269.0,1094.0,19.99,10.34,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.07,0.0,27.0,0.0,0.030000000000001137,0.00111,-8.0,-0.2963,idle
1676787289069.0,-7.83,14.27,192.2,8.96,1.03,2273.0,1.0,1.0,51.78,1267.0,1096.0,20.21,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.08,0.0,40.0,0.0,-0.019999999999999574,-0.0005,2.0,0.05,idle
1676787289098.0,-7.83,14.27,192.2,8.96,1.03,2291.0,1.0,1.0,51.2,1273.0,1094.0,19.99,10.35,885.0,2.0,22.05,32.0,30.0,12.0,59.0,2.09,0.0,29.0,0.0,0.0,0.0,-2.0,-0.06897,idle
1676787289129.0,-7.83,14.29,192.2,8.97,1.03,2279.0,1.0,1.0,51.34,1273.0,1088.0,20.53,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.07,0.0,31.0,0.0,0.009999999999999787,0.00032,-6.0,-0.19355,idle
1676787289158.0,-7.83,14.29,192.2,8.96,1.03,2275.0,1.0,1.0,51.78,1269.0,1089.0,20.53,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.07,0.0,29.0,0.0,-0.009999999999999787,-0.00034,1.0,0.03448,idle
1676787289181.0,-7.83,14.29,192.2,8.96,1.03,2278.0,1.0,1.0,51.49,1273.0,1091.0,20.47,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.08,0.0,23.0,0.0,0.0,0.0,2.0,0.08696,idle
1676787289215.0,-7.83,14.29,192.2,8.98,1.03,2280.0,1.0,1.0,51.78,1271.0,1087.0,20.21,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.07,0.0,34.0,0.0,0.019999999999999574,0.00059,-4.0,-0.11765,idle
1676787289250.0,-7.69,14.27,192.2,9.0,1.03,2280.0,1.0,1.0,51.92,1269.0,1082.0,20.87,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.06,0.0,35.0,0.0,0.019999999999999574,0.00057,-5.0,-0.14286,idle
1676787289281.0,-7.69,14.27,192.2,9.0,1.03,2265.0,1.0,1.0,51.2,1275.0,1091.0,20.83,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.08,0.0,31.0,0.0,0.0,0.0,9.0,0.29032,idle
1676787289310.0,-7.69,14.27,192.2,9.02,1.03,2282.0,1.0,1.0,51.2,1273.0,1096.0,20.06,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.09,0.0,29.0,0.0,0.019999999999999574,0.00069,5.0,0.17241,idle
1676787289334.0,-7.69,14.29,192.2,9.01,1.03,2278.0,1.0,1.0,51.78,1267.0,1091.0,19.99,10.35,885.0,2.0,22.05,32.0,30.0,12.0,60.0,2.07,0.0,24.0,0.0,-0.009999999999999787,-0.00042,-5.0,-0.20833,idle
1676787289365.0,-7.83,14.29,192.2,9.03,1.03,2280.0,1.0,1.0,51.34,1273.0,1092.0,20.34,10.34,885.0,2.0,22.05,32.0,29.0,12.0,60.0,2.07,0.0,31.0,0.0,0.019999999999999574,0.00065,1.0,0.03226,idle
