Interval (ms),PCM1.P1.MAP,PCM1.P19.BatteryVolts,PCM1.P19.Coolant_Temp,PCM1.P1.Final_AFR1,PCM1.P1.Final_AFR2,PCM1.P14.InjectorPW1,PCM1.P9.O2Fuel_MultA,PCM1.P9.O2Fuel_MultB,PCM1.P23.Primary_Fuel_Pressure,PCM1.P12.PrimaryCompensatedInjectorFlow,PCM1.P9.RPM,PCM1.P1.Spark_Advance_Log,PCM1.P20.Target_AFR,PCM1.P4.TimeSinceRun,PCM1.P2.TPS,PCM1.P3.WasteGate_SetPoint,PCM1.P3.NonDrivenWheelSpeed,PCM1.P3.DrivenWheelSpeed,PCM1.P20.Engine_HP_Potential,PCM1.P22.EngineTorque,PCM1.ERI.VarDecs.Primary_Injector_Duty
2023-02-19::06:10:22.291,-6.24,14.29,183.20,8.73,1.03,2879.00,1.00,1.00,52.36,1260.00,2201.00,30.00,10.00,618.00,9.00,22.05,41.00,39.00,37.00,89.00,5.28
2023-02-19::06:10:22.318,-6.24,14.29,183.20,8.72,1.03,2859.00,1.00,1.00,52.36,1262.00,2195.00,30.00,10.00,618.00,9.00,22.05,41.00,39.00,37.00,89.00,5.31
2023-02-19::06:10:22.351,-6.24,14.29,183.20,8.70,1.03,2901.00,1.00,1.00,52.50,1262.00,2195.00,29.50,9.91,618.00,9.00,22.05,41.00,38.00,37.00,89.00,5.31
2023-02-19::06:10:22.381,-6.09,14.30,183.20,8.70,1.03,2932.00,1.00,1.00,52.36,1262.00,2207.00,29.50,9.91,618.00,9.00,22.05,41.00,39.00,37.00,89.00,5.39
2023-02-19::06:10:22.404,-6.09,14.30,183.20,8.73,1.03,2872.00,1.00,1.00,52.07,1262.00,2203.00,29.50,9.91,618.00,9.00,22.05,41.00,39.00,37.00,89.00,5.27
2023-02-19::06:10:22.437,-6.09,14.30,183.20,8.75,1.03,2910.00,1.00,1.00,52.07,1260.00,2198.00,29.50,9.91,618.00,9.00,22.05,41.00,39.00,37.00,91.00,5.29
2023-02-19::06:10:22.479,-6.09,14.28,183.20,8.74,1.03,2906.00,1.00,1.00,52.07,1260.00,2191.00,29.50,10.00,618.00,9.00,22.05,41.00,38.00,37.00,90.00,5.31
2023-02-19::06:10:22.509,-6.09,14.28,183.20,8.75,1.03,2886.00,1.00,1.00,52.36,1260.00,2195.00,29.50,9.92,618.00,9.00,22.05,41.00,38.00,37.00,90.00,5.28
2023-02-19::06:10:22.531,-6.09,14.28,183.20,8.74,1.03,2890.00,1.00,1.00,52.50,1261.00,2195.00,29.50,9.92,618.00,9.00,22.05,41.00,39.00,37.00,90.00,5.29
2023-02-19::06:10:22.553,-6.09,14.28,183.20,8.73,1.03,2912.00,1.00,1.00,52.36,1264.00,2195.00,29.50,9.92,618.00,9.00,22.05,41.00,38.00,37.00,90.00,5.35
2023-02-19::06:10:22.585,-6.09,14.30,183.20,8.75,1.03,2916.00,1.00,1.00,52.36,1261.00,2193.00,29.50,9.91,618.00,9.00,22.05,41.00,38.00,37.00,90.00,5.33
2023-02-19::06:10:22.621,-6.09,14.30,183.20,8.76,1.03,2915.00,1.00,1.00,52.07,1259.00,2197.00,29.50,9.91,619.00,9.00,22.05,41.00,39.00,37.00,90.00,5.34
2023-02-19::06:10:22.649,-6.09,14.30,183.20,8.75,1.03,2914.00,1.00,1.00,52.36,1259.00,2200.00,29.50,9.91,619.00,9.00,22.05,41.00,38.00,37.00,90.00,5.34
2023-02-19::06:10:22.673,-6.09,14.30,183.20,8.76,1.03,2893.00,1.00,1.00,52.36,1261.00,2200.00,29.50,9.91,619.00,9.00,22.05,41.00,39.00,37.00,90.00,5.30
2023-02-19::06:10:22.703,-6.09,14.30,183.20,8.75,1.03,2896.00,1.00,1.00,52.07,1261.00,2187.00,29.50,9.91,619.00,9.00,22.05,41.00,39.00,37.00,90.00,5.28
2023-02-19::06:10:22.738,-6.09,14.30,183.20,8.75,1.03,2892.00,1.00,1.00,52.50,1263.00,2179.00,29.00,9.91,619.00,10.00,22.05,41.00,38.00,37.00,91.00,5.30
2023-02-19::06:10:22.773,-6.09,14.30,183.20,8.76,1.03,2914.00,1.00,1.00,52.50,1263.00,2182.00,29.00,9.91,619.00,10.00,22.05,41.00,38.00,37.00,90.00,5.26
2023-02-19::06:10:22.807,-6.09,14.30,183.20,8.76,1.03,2899.00,1.00,1.00,52.36,1261.00,2179.00,29.00,9.91,619.00,10.00,22.05,41.00,38.00,37.00,90.00,5.27
2023-02-19::06:10:22.831,-6.09,14.30,183.20,8.76,1.03,2901.00,1.00,1.00,52.07,1261.00,2179.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,37.00,90.00,5.27
2023-02-19::06:10:22.863,-6.09,14.30,183.20,8.73,1.03,2904.00,1.00,1.00,52.07,1259.00,2181.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,37.00,90.00,5.28
2023-02-19::06:10:22.896,-6.09,14.29,183.20,8.72,1.03,2924.00,1.00,1.00,52.36,1259.00,2188.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,37.00,90.00,5.33
2023-02-19::06:10:22.929,-6.09,14.29,183.20,8.70,1.03,2924.00,1.00,1.00,52.36,1260.00,2191.00,29.50,9.91,619.00,9.00,22.05,41.00,38.00,38.00,91.00,5.34
2023-02-19::06:10:22.967,-6.09,14.29,183.20,8.67,1.03,2920.00,1.00,1.00,52.65,1262.00,2183.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,38.00,91.00,5.31
2023-02-19::06:10:22.991,-6.09,14.29,183.20,8.67,1.03,2972.00,1.00,1.00,52.36,1265.00,2183.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,37.00,91.00,5.41
2023-02-19::06:10:23.029,-6.09,14.29,183.20,8.69,1.03,3002.00,1.00,1.00,52.36,1260.00,2198.00,29.00,9.91,619.00,10.00,22.05,41.00,38.00,37.00,91.00,5.50
2023-02-19::06:10:23.066,-6.09,14.29,183.20,8.73,1.03,2966.00,1.00,1.00,52.07,1256.00,2208.00,29.50,9.91,619.00,10.00,22.05,41.00,39.00,38.00,92.00,5.46
2023-02-19::06:10:23.095,-6.09,14.30,183.20,8.73,1.03,2958.00,1.00,1.00,52.07,1258.00,2206.00,29.50,9.91,619.00,10.00,22.05,41.00,39.00,38.00,92.00,5.42
2023-02-19::06:10:23.128,-5.95,14.30,183.20,8.76,1.03,2958.00,1.00,1.00,52.36,1260.00,2199.00,29.00,9.91,619.00,9.00,22.05,41.00,39.00,39.00,93.00,5.42
2023-02-19::06:10:23.150,-5.95,14.30,183.20,8.77,1.03,2939.00,1.00,1.00,52.36,1260.00,2201.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,39.00,92.00,5.39
2023-02-19::06:10:23.176,-6.09,14.30,183.20,8.77,1.03,2933.00,1.00,1.00,52.36,1260.00,2199.00,29.50,9.91,619.00,9.00,22.05,41.00,39.00,38.00,92.00,5.42
2023-02-19::06:10:23.207,-6.09,14.29,183.20,8.74,1.03,2977.00,1.00,1.00,52.36,1262.00,2199.00,29.50,9.91,619.00,9.00,22.05,41.00,39.00,38.00,92.00,5.46
2023-02-19::06:10:23.235,-6.09,14.29,183.20,8.72,1.03,2955.00,1.00,1.00,52.07,1260.00,2188.00,29.50,9.91,619.00,10.00,22.05,41.00,39.00,38.00,92.00,5.29
2023-02-19::06:10:23.264,-6.09,14.29,183.20,8.71,1.03,2911.00,1.00,1.00,52.36,1258.00,2170.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,38.00,92.00,5.27
2023-02-19::06:10:23.287,-6.09,14.30,183.20,8.71,1.03,2919.00,1.00,1.00,52.07,1260.00,2163.00,29.00,9.91,619.00,10.00,22.05,41.00,38.00,37.00,91.00,5.26
2023-02-19::06:10:23.315,-5.95,14.30,183.20,8.70,1.03,2932.00,1.00,1.00,52.36,1258.00,2168.00,28.50,9.91,619.00,9.00,22.05,40.00,38.00,37.00,91.00,5.34
2023-02-19::06:10:23.349,-5.95,14.30,183.20,8.71,1.03,2934.00,1.00,1.00,52.50,1260.00,2186.00,29.00,9.91,619.00,9.00,22.05,41.00,38.00,38.00,91.00,5.35
2023-02-19::06:10:23.379,-5.95,14.30,183.20,8.70,1.03,2917.00,1.00,1.00,52.36,1260.00,2168.00,29.00,9.91,619.00,10.00,22.05,41.00,38.00,38.00,91.00,5.27
2023-02-19::06:10:23.405,-5.95,14.30,183.20,8.68,1.03,2917.00,1.00,1.00,52.50,1262.00,2162.00,28.50,9.91,619.00,10.00,22.05,40.00,38.00,37.00,92.00,5.26
2023-02-19::06:10:23.514,-5.95,14.31,183.20,8.56,1.03,3009.00,1.00,1.00,52.36,1260.00,2151.00,28.50,9.91,619.00,9.00,22.05,41.00,38.00,37.00,92.00,5.40
2023-02-19::06:10:23.559,-5.95,14.31,183.20,8.55,1.03,2946.00,1.00,1.00,52.36,1260.00,2158.00,28.50,9.91,619.00,9.00,22.05,41.00,38.00,37.00,92.00,5.30
2023-02-19::06:10:23.645,-5.95,14.28,183.20,8.61,1.03,2969.00,1.00,1.00,52.50,1263.00,2178.00,29.00,9.91,620.00,9.00,22.05,40.00,38.00,39.00,93.00,5.39
2023-02-19::06:10:23.667,-5.95,14.28,183.20,8.62,1.03,2973.00,1.00,1.00,52.50,1261.00,2156.00,29.00,9.91,620.00,9.00,22.05,40.00,38.00,39.00,94.00,5.34
2023-02-19::06:10:23.694,-5.95,14.28,183.20,8.62,1.03,2995.00,1.00,1.00,52.36,1261.00,2149.00,28.50,9.91,620.00,10.00,22.05,40.00,38.00,39.00,93.00,5.36
2023-02-19::06:10:23.721,-5.95,14.28,183.20,8.63,1.03,2937.00,1.00,1.00,52.36,1261.00,2177.00,28.50,9.91,620.00,9.00,22.05,40.00,38.00,37.00,91.00,5.33
2023-02-19::06:10:23.747,-5.95,14.28,183.20,8.64,1.03,2961.00,1.00,1.00,52.50,1259.00,2186.00,29.00,9.91,620.00,10.00,22.05,41.00,38.00,37.00,91.00,5.42
2023-02-19::06:10:23.797,-5.95,14.28,183.20,8.65,1.03,2949.00,1.00,1.00,52.50,1261.00,2165.00,29.00,9.91,620.00,9.00,22.05,40.00,38.00,39.00,94.00,5.29
2023-02-19::06:10:23.822,-5.95,14.28,183.20,8.64,1.03,2948.00,1.00,1.00,52.65,1259.00,2148.00,28.50,9.82,620.00,9.00,22.05,40.00,38.00,37.00,93.00,5.28
2023-02-19::06:10:23.845,-5.95,14.28,183.20,8.62,1.03,2958.00,1.00,1.00,52.65,1263.00,2157.00,28.50,9.82,620.00,9.00,22.05,40.00,38.00,37.00,92.00,5.32
2023-02-19::06:10:23.870,-5.95,14.28,183.20,8.61,1.03,2986.00,1.00,1.00,52.50,1263.00,2179.00,28.50,9.82,620.00,9.00,22.05,41.00,38.00,37.00,92.00,5.45
2023-02-19::06:10:23.907,-5.95,14.30,185.00,8.61,1.03,3005.00,1.00,1.00,52.50,1263.00,2176.00,29.00,9.81,620.00,9.00,22.05,40.00,38.00,39.00,94.00,5.45
2023-02-19::06:10:23.940,-5.80,14.30,185.00,8.62,1.03,2963.00,1.00,1.00,52.36,1259.00,2156.00,28.50,9.82,620.00,9.00,22.05,40.00,38.00,38.00,94.00,5.32
2023-02-19::06:10:23.966,-5.80,14.30,185.00,8.62,1.03,2964.00,1.00,1.00,52.36,1258.00,2159.00,28.00,9.82,620.00,9.00,22.05,40.00,38.00,38.00,93.00,5.33
2023-02-19::06:10:23.989,-5.80,14.32,185.00,8.63,1.03,2969.00,1.00,1.00,52.50,1258.00,2172.00,28.00,9.82,620.00,9.00,22.05,40.00,38.00,38.00,93.00,5.37
2023-02-19::06:10:24.014,-5.80,14.32,185.00,8.62,1.03,2987.00,1.00,1.00,52.50,1261.00,2174.00,28.50,9.81,620.00,9.00,22.05,40.00,38.00,39.00,92.00,5.42
2023-02-19::06:10:24.043,-5.80,14.32,185.00,8.61,1.03,3006.00,1.00,1.00,52.50,1261.00,2173.00,28.50,9.81,620.00,9.00,22.05,40.00,38.00,39.00,94.00,5.44
2023-02-19::06:10:24.080,-5.80,14.31,183.20,8.59,1.03,3008.00,1.00,1.00,52.50,1262.00,2146.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,39.00,95.00,5.38
2023-02-19::06:10:24.103,-5.80,14.31,183.20,8.62,1.03,3005.00,1.00,1.00,52.65,1260.00,2143.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,39.00,93.00,5.37
2023-02-19::06:10:24.125,-5.80,14.31,183.20,8.65,1.03,3014.00,1.00,1.00,52.50,1262.00,2148.00,28.00,9.82,620.00,10.00,22.05,40.00,37.00,38.00,93.00,5.40
2023-02-19::06:10:24.157,-5.80,14.31,183.20,8.69,1.03,3015.00,1.00,1.00,52.50,1260.00,2160.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,93.00,5.39
2023-02-19::06:10:24.181,-5.80,14.31,183.20,8.69,1.03,2979.00,1.00,1.00,52.36,1260.00,2159.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,93.00,5.36
2023-02-19::06:10:24.211,-5.80,14.31,183.20,8.69,1.03,2974.00,1.00,1.00,52.50,1258.00,2159.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,93.00,5.35
2023-02-19::06:10:24.234,-5.80,14.31,183.20,8.69,1.03,2985.00,1.00,1.00,52.36,1260.00,2152.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,93.00,5.33
2023-02-19::06:10:24.261,-5.80,14.31,183.20,8.69,1.03,2998.00,1.00,1.00,52.50,1260.00,2155.00,28.00,9.81,620.00,10.00,22.05,40.00,38.00,38.00,94.00,5.39
2023-02-19::06:10:24.288,-5.80,14.28,183.20,8.70,1.03,3022.00,1.00,1.00,52.65,1260.00,2162.00,28.00,9.81,620.00,9.00,22.05,40.00,38.00,38.00,93.00,5.45
2023-02-19::06:10:24.323,-5.80,14.28,183.20,8.71,1.03,3031.00,1.00,1.00,52.65,1260.00,2169.00,28.50,9.82,620.00,10.00,22.05,40.00,38.00,39.00,95.00,5.48
2023-02-19::06:10:24.369,-5.80,14.28,183.20,8.70,1.03,3055.00,1.00,1.00,52.50,1261.00,2159.00,28.50,9.81,620.00,10.00,22.05,40.00,38.00,39.00,95.00,5.50
2023-02-19::06:10:24.393,-5.80,14.28,183.20,8.70,1.03,3029.00,1.00,1.00,52.50,1259.00,2150.00,28.00,9.81,620.00,10.00,22.05,40.00,38.00,39.00,95.00,5.43
2023-02-19::06:10:24.421,-5.80,14.28,183.20,8.69,1.03,3055.00,1.00,1.00,52.50,1259.00,2161.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,94.00,5.51
2023-02-19::06:10:24.451,-5.80,14.28,183.20,8.69,1.03,3032.00,1.00,1.00,52.50,1259.00,2162.00,28.50,9.82,620.00,10.00,22.05,40.00,38.00,38.00,93.00,5.46
2023-02-19::06:10:24.492,-5.80,14.31,183.20,8.68,1.03,3002.00,1.00,1.00,52.50,1257.00,2150.00,28.00,9.81,620.00,10.00,22.05,40.00,38.00,39.00,95.00,5.36
2023-02-19::06:10:24.526,-5.80,14.31,183.20,8.70,1.03,2998.00,1.00,1.00,52.65,1259.00,2142.00,28.00,9.81,620.00,10.00,22.05,40.00,38.00,39.00,94.00,5.35
2023-02-19::06:10:24.550,-5.80,14.31,183.20,8.72,1.03,3000.00,1.00,1.00,52.65,1261.00,2152.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,94.00,5.38
2023-02-19::06:10:24.575,-5.80,14.31,183.20,8.72,1.03,3007.00,1.00,1.00,52.65,1261.00,2165.00,28.00,9.82,620.00,10.00,22.05,40.00,38.00,38.00,93.00,5.42
2023-02-19::06:10:24.604,-5.80,14.31,183.20,8.71,1.03,2982.00,1.00,1.00,52.65,1261.00,2149.00,28.50,9.81,620.00,10.00,22.05,40.00,38.00,39.00,95.00,5.34
2023-02-19::06:10:24.643,-5.80,14.31,183.20,8.70,1.03,3003.00,1.00,1.00,52.65,1263.00,2141.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,94.00,5.36
2023-02-19::06:10:24.673,-5.80,14.31,183.20,8.67,1.03,3008.00,1.00,1.00,52.65,1261.00,2142.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,38.00,94.00,5.35
2023-02-19::06:10:24.705,-5.66,14.30,183.20,8.61,1.03,3027.00,1.00,1.00,52.36,1259.00,2148.00,28.00,9.81,621.00,10.00,22.05,41.00,38.00,38.00,94.00,5.42
2023-02-19::06:10:24.729,-5.66,14.30,183.20,8.58,1.03,2996.00,1.00,1.00,52.50,1257.00,2143.00,28.00,9.82,621.00,10.00,22.05,40.00,38.00,39.00,94.00,5.34
2023-02-19::06:10:24.765,-5.66,14.30,183.20,8.53,1.03,2999.00,1.00,1.00,52.50,1259.00,2141.00,27.50,9.82,621.00,10.00,22.05,40.00,38.00,39.00,95.00,5.35
2023-02-19::06:10:24.805,-5.66,14.28,183.20,8.54,1.03,3045.00,1.00,1.00,52.50,1258.00,2152.00,27.50,9.82,621.00,9.00,22.05,40.00,38.00,38.00,95.00,5.48
2023-02-19::06:10:24.845,-5.66,14.28,183.20,8.60,1.03,3042.00,1.00,1.00,52.65,1261.00,2171.00,28.00,9.81,621.00,10.00,22.05,41.00,38.00,39.00,96.00,5.50
2023-02-19::06:10:24.868,-5.66,14.28,183.20,8.60,1.03,3063.00,1.00,1.00,52.65,1261.00,2177.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,95.00,5.56
2023-02-19::06:10:24.892,-5.66,14.30,185.00,8.61,1.03,3048.00,1.00,1.00,52.65,1261.00,2167.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.51
2023-02-19::06:10:24.922,-5.66,14.30,185.00,8.62,1.03,3069.00,1.00,1.00,52.50,1261.00,2157.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.52
2023-02-19::06:10:24.950,-5.66,14.30,185.00,8.63,1.03,3075.00,1.00,1.00,52.36,1259.00,2158.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.53
2023-02-19::06:10:24.975,-5.66,14.30,185.00,8.62,1.03,3034.00,1.00,1.00,52.50,1256.00,2169.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.53
2023-02-19::06:10:25.001,-5.66,14.30,185.00,8.63,1.03,3065.00,1.00,1.00,52.65,1259.00,2164.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.53
2023-02-19::06:10:25.027,-5.66,14.30,185.00,8.64,1.03,3110.00,1.00,1.00,52.50,1261.00,2153.00,28.00,9.81,621.00,10.00,22.05,40.00,38.00,39.00,97.00,5.58
2023-02-19::06:10:25.062,-5.66,14.30,185.00,8.69,1.03,3133.00,1.00,1.00,52.65,1261.00,2133.00,27.50,9.81,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.57
2023-02-19::06:10:25.092,-5.66,14.27,185.00,8.70,1.03,3154.00,1.00,1.00,52.65,1261.00,2139.00,27.50,9.82,621.00,10.00,22.05,40.00,37.00,38.00,95.00,5.63
2023-02-19::06:10:25.123,-5.66,14.27,185.00,8.69,1.03,3138.00,1.00,1.00,52.79,1261.00,2147.00,27.50,9.82,621.00,10.00,22.05,40.00,38.00,38.00,94.00,5.61
2023-02-19::06:10:25.146,-5.66,14.27,185.00,8.67,1.03,3115.00,1.00,1.00,52.65,1262.00,2152.00,28.00,9.82,621.00,10.00,22.05,40.00,37.00,39.00,94.00,5.59
2023-02-19::06:10:25.171,-5.66,14.27,185.00,8.65,1.03,3101.00,1.00,1.00,52.65,1260.00,2147.00,28.00,9.82,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.55
2023-02-19::06:10:25.197,-5.66,14.27,185.00,8.63,1.03,3086.00,1.00,1.00,52.50,1260.00,2146.00,28.00,9.82,621.00,10.00,22.05,40.00,38.00,39.00,96.00,5.52
2023-02-19::06:10:25.231,-5.66,14.27,185.00,8.56,1.03,3067.00,1.00,1.00,52.50,1260.00,2137.00,27.50,9.81,621.00,10.00,22.05,40.00,38.00,39.00,97.00,5.46
2023-02-19::06:10:25.271,-5.51,14.27,185.00,8.53,1.03,3076.00,1.00,1.00,52.65,1259.00,2150.00,27.50,9.73,621.00,10.00,22.05,40.00,37.00,39.00,97.00,5.51
2023-02-19::06:10:25.301,-5.51,14.29,185.00,8.53,1.03,3108.00,1.00,1.00,52.79,1258.00,2149.00,27.50,9.73,621.00,10.00,22.05,40.00,38.00,39.00,98.00,5.57
2023-02-19::06:10:25.323,-5.51,14.29,185.00,8.53,1.03,3115.00,1.00,1.00,52.79,1260.00,2150.00,27.50,9.73,621.00,10.00,22.05,40.00,38.00,40.00,98.00,5.58
2023-02-19::06:10:25.353,-5.37,14.29,185.00,8.53,1.03,3121.00,1.00,1.00,52.79,1260.00,2144.00,27.00,9.73,621.00,11.00,22.05,40.00,38.00,40.00,98.00,5.62
2023-02-19::06:10:25.391,-5.37,14.30,185.00,8.51,1.03,3148.00,1.00,1.00,53.23,1261.00,2142.00,27.00,9.73,621.00,11.00,22.05,40.00,37.00,40.00,99.00,5.66
2023-02-19::06:10:25.420,-5.22,14.30,185.00,8.50,1.03,3216.00,1.00,1.00,53.23,1262.00,2154.00,27.00,9.73,621.00,11.00,22.05,40.00,38.00,40.00,100.00,5.77
2023-02-19::06:10:25.447,-5.22,14.30,185.00,8.48,1.03,3247.00,1.00,1.00,53.23,1261.00,2152.00,27.00,9.72,621.00,11.00,22.05,40.00,38.00,41.00,101.00,5.82
2023-02-19::06:10:25.471,-5.22,14.30,185.00,8.47,1.03,3282.00,1.00,1.00,53.23,1261.00,2149.00,27.00,9.72,621.00,11.00,22.05,40.00,38.00,41.00,101.00,5.93
2023-02-19::06:10:25.514,-5.08,14.29,185.00,8.51,1.03,3255.00,1.00,1.00,53.23,1258.00,2144.00,26.50,9.63,621.00,11.00,22.05,40.00,38.00,42.00,102.00,5.85
2023-02-19::06:10:25.544,-4.93,14.29,185.00,8.56,1.03,3280.00,1.00,1.00,53.23,1257.00,2147.00,26.00,9.63,621.00,11.00,22.05,40.00,38.00,42.00,103.00,5.87
2023-02-19::06:10:25.568,-4.93,14.29,185.00,8.59,1.03,3307.00,1.00,1.00,53.23,1258.00,2151.00,26.50,9.63,621.00,11.00,22.05,40.00,38.00,43.00,105.00,5.93
2023-02-19::06:10:25.592,-4.93,14.27,185.00,8.61,1.03,3283.00,1.00,1.00,53.23,1258.00,2151.00,26.50,9.63,621.00,11.00,22.05,40.00,38.00,43.00,105.00,5.91
2023-02-19::06:10:25.621,-4.79,14.27,185.00,8.72,1.03,3306.00,1.00,1.00,53.52,1261.00,2143.00,26.00,9.63,622.00,12.00,22.05,40.00,38.00,44.00,106.00,5.91
2023-02-19::06:10:25.652,-4.79,14.27,185.00,8.77,1.03,3374.00,1.00,1.00,53.52,1261.00,2140.00,26.00,9.63,622.00,12.00,22.05,40.00,38.00,44.00,108.00,6.03
2023-02-19::06:10:25.684,-4.64,14.31,185.00,8.88,1.03,3431.00,1.00,1.00,53.81,1261.00,2141.00,25.50,9.55,622.00,12.00,22.05,40.00,37.00,44.00,108.00,6.12
2023-02-19::06:10:25.707,-4.50,14.31,185.00,8.91,1.03,3450.00,1.00,1.00,53.81,1260.00,2153.00,25.00,9.55,622.00,13.00,22.05,40.00,38.00,44.00,109.00,6.19
2023-02-19::06:10:25.734,-4.50,14.31,185.00,8.92,1.03,3491.00,1.00,1.00,53.81,1259.00,2154.00,25.50,9.55,622.00,13.00,22.05,40.00,38.00,44.00,109.00,6.29
2023-02-19::06:10:25.763,-4.35,14.31,185.00,8.93,1.03,3498.00,1.00,1.00,53.81,1258.00,2150.00,25.00,9.46,622.00,13.00,22.05,40.00,38.00,45.00,112.00,6.27
2023-02-19::06:10:25.790,-4.35,14.31,185.00,8.93,1.03,3479.00,1.00,1.00,53.81,1257.00,2146.00,25.00,9.46,622.00,13.00,22.05,40.00,38.00,45.00,112.00,6.22
2023-02-19::06:10:25.820,-4.21,14.31,185.00,8.93,1.03,3560.00,1.00,1.00,53.81,1256.00,2161.00,24.50,9.46,622.00,13.00,22.05,41.00,38.00,46.00,113.00,6.42
2023-02-19::06:10:25.842,-4.06,14.31,185.00,8.93,1.03,3541.00,1.00,1.00,53.81,1255.00,2169.00,24.50,9.46,622.00,13.00,22.05,40.00,38.00,46.00,114.00,6.40
2023-02-19::06:10:25.870,-4.06,14.31,185.00,8.93,1.03,3531.00,1.00,1.00,54.10,1255.00,2170.00,24.50,9.46,622.00,13.00,22.05,39.00,38.00,48.00,116.00,6.39
2023-02-19::06:10:25.904,-4.06,14.29,185.00,8.99,1.03,3537.00,1.00,1.00,54.10,1256.00,2133.00,24.50,9.46,622.00,13.00,22.05,40.00,38.00,48.00,118.00,6.29
2023-02-19::06:10:25.928,-3.92,14.29,185.00,9.05,1.03,3540.00,1.00,1.00,54.10,1258.00,2132.00,24.00,9.45,622.00,13.00,22.05,40.00,37.00,48.00,119.00,6.29
2023-02-19::06:10:25.965,-3.92,14.29,185.00,9.08,1.03,3607.00,1.00,1.00,54.24,1259.00,2145.00,24.00,9.45,622.00,13.00,22.05,40.00,38.00,48.00,118.00,6.45
2023-02-19::06:10:25.990,-3.92,14.29,185.00,9.08,1.03,3634.00,1.00,1.00,54.10,1259.00,2156.00,24.00,9.45,622.00,13.00,22.05,40.00,37.00,48.00,118.00,6.53
2023-02-19::06:10:26.016,-3.92,14.29,185.00,9.06,1.03,3629.00,1.00,1.00,53.81,1253.00,2186.00,24.00,9.45,622.00,13.00,22.05,40.00,38.00,48.00,118.00,6.61
2023-02-19::06:10:26.047,-3.77,14.29,185.00,9.02,1.03,3607.00,1.00,1.00,54.10,1254.00,2221.00,24.00,9.46,622.00,13.00,22.05,40.00,38.00,50.00,117.00,6.68
2023-02-19::06:10:26.084,-3.77,14.27,183.20,8.99,1.03,3610.00,1.00,1.00,53.95,1252.00,2165.00,24.00,9.46,622.00,13.00,22.05,40.00,38.00,50.00,121.00,6.51
2023-02-19::06:10:26.107,-3.77,14.27,183.20,8.97,1.03,3603.00,1.00,1.00,54.10,1254.00,2132.00,24.00,9.46,622.00,13.00,22.05,40.00,38.00,49.00,123.00,6.40
2023-02-19::06:10:26.132,-3.77,14.27,183.20,8.96,1.03,3607.00,1.00,1.00,54.10,1255.00,2121.00,23.50,9.46,622.00,13.00,22.05,41.00,38.00,49.00,122.00,6.52
2023-02-19::06:10:26.160,-3.77,14.27,183.20,8.94,1.03,3707.00,1.00,1.00,54.24,1255.00,2193.00,24.00,9.37,622.00,13.00,22.05,40.00,38.00,49.00,118.00,6.78
2023-02-19::06:10:26.192,-3.77,14.29,185.00,8.92,1.03,3800.00,1.00,1.00,54.53,1257.00,2205.00,24.00,9.37,622.00,13.00,22.05,40.00,38.00,49.00,119.00,6.97
2023-02-19::06:10:26.229,-3.77,14.29,185.00,8.93,1.03,3844.00,1.00,1.00,53.95,1255.00,2152.00,24.00,9.46,622.00,13.00,22.05,40.00,38.00,50.00,122.00,6.89
2023-02-19::06:10:26.252,-3.77,14.29,185.00,8.93,1.03,3873.00,1.00,1.00,53.95,1253.00,2120.00,23.50,9.46,622.00,13.00,22.05,40.00,38.00,50.00,123.00,6.79
2023-02-19::06:10:26.291,-3.63,14.30,185.00,8.90,1.03,3764.00,1.00,1.00,54.10,1255.00,2151.00,23.00,9.37,622.00,13.00,22.05,40.00,37.00,49.00,121.00,6.75
2023-02-19::06:10:26.316,-3.63,14.30,185.00,8.87,1.03,3733.00,1.00,1.00,54.10,1254.00,2177.00,23.50,9.37,622.00,13.00,22.05,40.00,38.00,49.00,120.00,6.80
